title,description,url,category,department,province,district,company
INGENIERO DE CONTROL DE CALIDAD (ZONA SUR),"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p> </p>

<p>Asegurar y controlar el cumplimiento de los requisitos técnicos y/o de gestión de los entregables (físicos y documentarios) según el alcance del proyecto, definidos en el Plan de Calidad específico del proyecto y en los controles de los Planes de Puntos de Inspección, con el fin de asegurar el cumplimiento de los objetivos del Proyecto.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Elaborar y difundir los Planes de Puntos de Inspección (PPI) de los procesos constructivos y verificar el cumplimiento de los criterios de aceptación de los puntos de control definidos para el Proyecto, con el fin de cumplir con lo indicado en las especificaciones técnicas del proyecto.</li>
	<li>Coordinar con Supervisión de Obra las inspecciones y pruebas de control de calidad a llevarse a cabo, para que los entregables del proyecto sean validados.</li>
	<li>Actualizar en la Matriz de Calidad las inspecciones y pruebas del proyecto por cada disciplina, para asegurar que todos los entregables del proyecto tengan su controles.</li>
	<li>Elaborar protocolos de inspección y prueba de calidad de los entregables del proyecto, verificando el cumplimiento del expediente técnico, para tener el sustento documentario ante el Cliente.</li>
	<li>Realizar la liberación de entregables de manera conjunta con Supervisión de Obra y/o el Cliente, para que los entregables del proyecto sean validados.</li>
	<li>Participar en la elaboración de los Punch List interno y con el Cliente, para verificar que todas las observaciones se cierren.</li>
	<li>Participar en la identificación y registro de No Conformidades, para dar alertas del incumplimiento de los estándares definidos en los procedimientos constructivos.</li>
	<li>Brindar asesoría para el tratamiento de las No Conformidades, Acciones Correctivas y Costos de No Calidad, para asegurar el cierre de estas.</li>
	<li>Verificar el cierre de las No Conformidades del proyecto y anexar los sustentos y de los Punch Lists, para dar la conformidad de los entregables.</li>
	<li>Cumplir con lo dispuesto en el Modelo de Cumplimiento y sus sistemas implementados.</li>
	<li>Cumplir con lo dispuesto en el Código de Ética y la Política de Prevención de Delitos y Prácticas Corruptas.</li>
	<li>Cumplir con lo dispuesto en el Manual Integrado de Seguridad, Salud Ocupacional y Medio Ambiente.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Experiencia laboral</h2>
</div><div><ul>
	<li>Mínimo 3 años de experiencia profesional en el área de Calidad y como mínimo en el puesto solicitado 2 años de experiencia en empresas orientadas al rubro de construcción, plantas industriales, minería o afines.</li>
	<li>Experiencia en el manejo de Autocad a nivel intermedio.</li>
	<li>De preferencia experiencia en el manejo de Project y/o Primavera a nivel intermedio.</li>
	<li>Manejo del sistema de gestión de calidad.</li>
	<li>Con disponibilidad para laborar en regimen atípico.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Formación educativa básica</h2>
</div><div><ul>
	<li>Titulado de la carrera universitaria como Ingeniería Mecánica, Electrónica, Electromecánica, Industrial o afines. deseable con colegiatura.</li>
	<li>Conocimiento de Office a nivel intermedio.</li>
	<li>Certificación y/o Diplomado en Interpretación de la Norma ISO 9001, Auditoría de Sistemas de Gestión (ISO 19011), Gestión de Calidad y Gestión de Proyectos.</li>
	<li>Conocimiento técnico en la Especialidad Mecánica: Soldaduras.</li>
	<li>De preferencia residir en zona sur del Perú.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/CONSORCIO-COSAPI-HV-%28P023%29-INGENIERO-DE-CONTROL-DE-CALIDAD-%28ZONA-SUR%29/636442219/,85,Ica,,,Cosapi
INGENIERO DE COSTOS DE EQUIPOS,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Elaborar, consolidar y controlar el resultado operativos de equipos y departamentos de la Gerencia a fin de medirlo y optimizarlo respecto al presupuesto.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Elaborar el presupuesto anual de la Gerencia repecto a la venta, vosto y margen de alquiler de equipos en los proyectos, a fin de medir y controlar los costos mensualmente.</li>
	<li>Difundir y cordinar con los responsables de proyectos y departamentos de la Gerencia el presupuesto base, con el objetivo de asegurar el cumplimiento del resultado económico proyectado.</li>
	<li>Revisar las Valorizaciones de Alquiler de Equipos, a fin de asegurar que se consignen los montos y sustentos correspondientes.</li>
	<li>Elaborar las proyecciones de venta y costo en coordinación con los encargados de proyectos a fin de comparar y actualizar el Resultado Operativo e identificar variaciones en relación al presupuesto anual.</li>
	<li>Elaborar el Resultado Operativo Consolidado Anual a fin de identificar desviaciones entre la parte contable, el resultado del mes anterior y lo presupuestado.</li>
	<li>Consolidar y elaborar el Informe mensual de la gerencia para reportar la situacion económica de la misma y advertir desviaciones sobre lo presupuestado.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Bachiller en Ingeniería Mecánica, Industrial, Economía o carreras afines.</li>
	<li>Experiencia mínima de 3 años en el área de Costos.</li>
	<li>Interés en realizar línea de carrera en Gestión de Equipos.</li>
	<li>Diplomado en Planificación y control de proyectos.</li>
	<li>Manejo Intermedio/Avanzado de las herramientas: Excel, Power BI, Oracle y SAP</li>
	<li>Disponibilidad para laborar en Lima.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Beneficios</h2>
</div><div><ul>
	<li>Ser parte de una de las empresas líderes en la Construcción</li>
	<li>La posibilidad de afiliarse a un seguro privado (EPS).</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-INGENIERO-DE-COSTOS-DE-EQUIPOS/636423319/,85,Ica,,,Cosapi
PROYECTISTA,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Desarrollar y/o Interpretar la información técnica del proyecto y realizar los dibujos y metrados.</p>

<p> </p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Elaborar los planos y/o croquis solicitados por el Ingeniero responsable y/o jefe inmediato.</li>
	<li>Mantener organizado los archivos digitales y/o físicos de los planos realizados según los procedimientos del proyecto.</li>
	<li>Elaborar los planos As Built.</li>
	<li>Realizar los metrados de la información recibida del proyecto, tales como el alcance y/o expediente técnico, avances, saldos por ejecutar y de cierre.</li>
	<li>Interpretar, a solicitud del ingeniero responsable, la información técnica del proyecto como planos, especificaciones técnicas, normas , códigos y reglamentos.</li>
	<li>Procesar información de levantamientos de campo (levantamientos topográficos, de edificaciones, entre otros)</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Experiencia laboral</h2>
</div><div><p> </p>

<ul>
	<li>Experiencia mínima de 3 años en cargos afines y en proyectos electromecánicos/plantas industriales.</li>
	<li>Manejo de Autocad Civil 2D/3D a nivel avanzado.</li>
	<li>Disponibilidad para laborar bajo régimen atípico.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Formación educativa básica</h2>
</div><div><ul>
	<li>Profesional Técnico Titulado/Egresado en las carreras de Dibujo en construcción civil o afines.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/CONSORCIO-COSAPI-HV-%28P023%29-PROYECTISTA/636426119/,85,Ica,,,Cosapi
INGENIERO DE OFICINA TECNICA,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Asegurar que el área de Oficina Técnica de los proyectos cuenten con un estándar de gestión y operación según el Manual de Gestión de Proyectos.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Capacitar al personal de oficina tánica de proyectos en los procesos del área en coordinación con la jefatura de oficina técnica.</li>
	<li>Brindar soporte al personal de oficina técnica de proyectos en procesos de gestión del área.</li>
	<li>Consolidar y analizar los reportes de oficina de técnica de proyectos para presentar a la gerencia de gestión de operaciones y a las gerencias de las unidades de negocio.</li>
	<li>Capacitar a ingenieros, proyectistas, dibujantes y topógrafos en temas específicos en su plan de funciones.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Experiencia mínima de 3 años en cargos afines y en proyectos electromecánicos / plantas industriales.</li>
	<li>Experiencia en las áreas ingeniería de campo, topografía, metrados, valorizaciones, gestión de constructabilidad y administración de documentos.</li>
	<li>Disponibilidad para laborar bajo régimen atípico.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Formación educativa básica</h2>
</div><div><ul>
	<li>Profesional Bachiller/Titulado Colegiado en Ingeniería Civil. (Indispensable)</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/CONSORCIO-COSAPI-HV-%28P023%29-INGENIERO-DE-OFICINA-TECNICA/636426419/,85,Ica,,,Cosapi
SUPERVISOR DE PLANEAMIENTO DE EQUIPOS (ZONA SUR),"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Planificar y controlar el desempeño de los equipos, bajo los procedimientos de la gerencia, con el fin de asegurar su operatividad.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Realizar seguimiento en la atención de las Solicitudes de Compra de los equipos generadas en el sistema de administración de activos y mantenimiento, a fin de asegurar el ingreso de materiales y repuestos en el plazo estimado.</li>
	<li>Coordinar las condiciones de recepción y devolución de los equipos con los supervisores del área en proyecto y Sede Central.</li>
	<li>Programar los servicios de mantenimiento preventivos, predictivos y correctivos para mantener y garantizar la operatividad de los equipos.</li>
	<li>Actualizar la información en el módulo de mantenimiento del SAE (Sistema de Administración de Equipos).</li>
	<li>Elaborar el Informe de Gestión de Equipos en conjunto con el supervisor del área, a fin de consolidar y reportar toda la información de la gestión.</li>
	<li>Elaborar el Resultado Operativo (RO) de la gestión de equipos con la supervisión de área del proyecto y Sede Central, con la finalidad de controlar los costos.</li>
	<li>Coordinar y supervisar la aplicación de los contratos de servicios de mantenimiento con los proveedores para asegurar que se cumplan las cláusulas establecidas.</li>
	<li>Elaborar y analizar el reporte de costos por equipo y por actividad de acuerdo al procedimiento, a fin de registrar y controlar la información.</li>
	<li>Cumplir con lo dispuesto en el Modelo de Cumplimiento y sus sistemas implementados.</li>
	<li>Cumplir con lo dispuesto en el Manual Integrado de Seguridad, Salud Ocupacional y Medio Ambiente para contribuir al establecimiento de un entorno de trabajo seguro y saludable en la organización.</li>
	<li>Reportar a sus superiores todos los riesgos, lesiones, accidentes e incidentes detectados, a fin de contribuir con el control y mejora de los índices de seguridad de la organización.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Experiencia laboral</h2>
</div><div><ul>
	<li>De preferencia 2 años de experiencia en el área de Planeamiento de Equipos y como mínimo en el puesto 1 año de experiencia en empresas orientadas al rubro de construcción, plantas industriales, minería o afines.</li>
	<li>Experiencia en el manejo de Oracle y Sap a nivel usuario.</li>
	<li>Manejo de indicadores de gestión.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Formación educativa básica</h2>
</div><div><ul>
	<li>Egresado de la carrera universitaria como Ingeniería Mecánica, Electrónica, Electromecánica o afines. deseable titulado con con colegiatura.</li>
	<li>De preferencia con nivel de ingles intermedio.</li>
	<li>Conocimiento de Office a nivel intermedio.</li>
	<li>Conocimientos técnicos de equipos de construcción y/o plantas industriales.</li>
	<li>De preferencia residir en zona sur del Perú.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-SUPERVISOR-DE-PLANEAMIENTO-DE-EQUIPOS-%28ZONA-SUR%29/636430019/,85,Ica,,,Cosapi
SUPERVISOR DE PLANEAMIENTO DE EQUIPOS (Zona Centro),"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Planificar y controlar el desempeño de los equipos el un proyecto Electromecánico, bajo los procedimientos de la gerencia, con el fin de asegurar su operatividad y disponibilidad.</span></span></p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Administrar la atención de los equipos en los proyectos</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Programar los servicios de mantenimiento preventivos, predictivos y correctivos para mantener y garantizar la operatividad de los equipos.</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Elaborar el Informe de Gestión de Equipos en conjunto con el supervisor del área, a fin de consolidar y reportar toda la información de la gestión.</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Elaborar el Resultado Operativo (RO) de la gestión de equipos con la supervisión de área del proyecto y Sede Central, con la finalidad de controlar los costos.</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Coordinar y supervisar la aplicación de los contratos de servicios de mantenimiento con los proveedores para asegurar que se cumplan las cláusulas establecidas.</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Elaborar y analizar el reporte de costos por equipo y por actividad de acuerdo al procedimiento, a fin de registrar y controlar la información.</span></span></li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif""><span><span style=""color:black"">Titulado en Ingeniería Mecánica, Electrónica o carreras afines</span></span> (<span><span style=""color:black"">Deseable estar colegiado)</span></span></span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif""><span><span style=""color:black"">Experiencia mínima de 3 años en la posición.</span></span></span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif""><span><span style=""color:black"">Nivel intermedio de Inglés.</span></span></span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif""><span><span style=""color:black"">Manejo básico/Intermedio de las herramientas: Oracle y SAP</span></span></span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif""><span><span style=""color:black"">Disponibilidad para laborar en Junín en régimen atípico.</span></span></span></span></li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Beneficios</h2>
</div><div><ul>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">Ser parte de una de las empresas líderes en la Construcción</span></span></li>
	<li><span style=""font-size:12.0px""><span style=""font-family:Arial, Helvetica, sans-serif"">La posibilidad de afiliarse a un seguro privado (EPS).</span></span></li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-SUPERVISOR-DE-PLANEAMIENTO-DE-EQUIPOS-%28Zona-Centro%29/636390819/,85,Ica,,,Cosapi
RESPONSABLE DE ALMACEN DE IMPORTACIONES,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Asegurar la gestión de los materiales y equipos perteneciente al cliente, mediante el uso de los procedimientos de gestión internos y externos, con la finalidad de recepcionar, custodiar y distribuirlos al área de Producción.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Coordinar con el Cliente o Supervisión el manejo de sus materiales y equipos</li>
	<li>Conocer el alcance del manejo de los materiales y equipos del Cliente.</li>
	<li>Gestionar la solicitud, inspección, recepción, almacenamiento, distribución y devolución de los materiales y equipos del Cliente.</li>
	<li>Gestionar la solicitud de los materiales y equipos al Cliente.</li>
	<li>Coordinar la inspección en la recepción de los materiales.</li>
	<li>Realizar inventarios periódicamente de los materiales y equipos del cliente en custodia del contratista.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Profesional Técnico y/o universitarios carreras de Ingeniería Industrial, Ingeniería de Sistemas o carreras afines.</li>
	<li>Experiencia mínima de 3 años en almacén de materiales y equipos del cliente.</li>
	<li>Conocimiento de gestión de almacén y lectura de planos.</li>
	<li>Disponibilidad para laborar bajo régimen atípico.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Beneficios</h2>
</div><div><ul>
	<li>Pertenecer a una de las empresas líderes del sector de Ingeniería, Construcción y Minería.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-RESPONSABLE-DE-ALMACEN-DE-IMPORTACIONES/636294019/,85,Ica,,,Cosapi
SUPERVISOR DE TUBERIAS,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Apoyar al Ingeniero de Producción y dirigir las operaciones diarias.</p>

<p>Coordinar con los Ingenieros de Producción y con los Supervisores de otros frentes para establecer las prioridades y definir la secuencia de los trabajos.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Coordinar con el Ingeniero de Producción para advertir las posibles incompatibilidades y definición de detalles de construcción.</li>
	<li>Definir las cuadrillas de trabajo, designar a los responsables y autorizar los recursos a utilizarse en cada una de ellas.</li>
	<li>Coordinar con el Responsable de Administración el transporte, alimentación del personal de campo así como de los puestos de vigilancia y petróleo necesario para la operación.</li>
	<li>Revisar y visar (V°B°) los partes diarios de producción y proporcionar la información necesaria a los Ingenieros de Producción.</li>
	<li>Elaborar los requerimientos de los planos de construcción y de las autorizaciones de trabajo.</li>
	<li>Asegurar el cumplimiento de los controles de calidad en todos los trabajos desarrollado en su frente.</li>
	<li>Cumplir con lo dispuesto en el Manual Integrado de Seguridad, Salud Ocupacional y Medio Ambiente.</li>
	<li>Reportar a sus superiores todos los riesgos, lesiones, accidentes e incidentes detectados.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Formación técnica concluida en estudios afines del sector construcción (deseable).</li>
	<li>Experiencia previa como supervisor/capataz/jefe de grupo en proyectos electromecánicos (mínimo 4 años).</li>
	<li>Conocimiento en lectura de planos.</li>
	<li>Conocimiento en montaje de tuberías.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-SUPERVISOR-DE-TUBERIAS/636261619/,85,Ica,,,Cosapi
INSPECTOR DE CALIDAD,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Asegurar y controlar el cumplimiento de los requisitos técnicos y/o de gestión de los entregables (físicos y documentarios) según el alcance del proyecto, definidos en el Plan de Calidad específico del proyecto y en los controles de los Planes de Puntos de Inspección, con el fin de asegurar el cumplimiento de los objetivos del Proyecto.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Elaborar y difundir los Planes de Puntos de Inspección (PPI) de los procesos constructivos y verificar el cumplimiento de los criterios de aceptación de los puntos de control definidos para el Proyecto, con el fin de cumplir con lo indicado en las especificaciones técnicas del proyecto.</li>
	<li>Coordinar con Supervisión de Obra las inspecciones y pruebas de control de calidad a llevarse a cabo, para que los entregables del proyecto sean validados.</li>
	<li>Realizar capacitaciones, charlas y talleres en cumplimiento al Programa de Capacitación, a fin de garantizar la gestión de la calidad y la difusión de las buenas prácticas.</li>
	<li>Actualizar en la Matriz de Calidad las inspecciones y pruebas del proyecto por cada disciplina, para asegurar que todos los entregables del proyecto tengan su controles.</li>
	<li>Elaborar protocolos de inspección y prueba de calidad de los entregables del proyecto, verificando el cumplimiento del expediente técnico, para tener el sustento documentario ante el Cliente.</li>
	<li>Participar en la elaboración de los Punch List interno y con el Cliente, para verificar que todas las observaciones se cierren.</li>
	<li>Participar en la identificación y registro de No Conformidades, para dar alertas del incumplimiento de los estándares definidos en los procedimientos constructivos.</li>
	<li>Verificar el cierre de las No Conformidades del proyecto y anexar los sustentos y de los Punch Lists, para dar la conformidad de los entregables.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Estudios Técnico concluidos en Electrotecnia Industrial, Titulado y Colegiado en Ingeniería Electricista, Electrónica, Mecánico - Eléctrica o Mecatrónica.</li>
	<li>Experiencia mínima de 4 años en cargos afines y en proyectos de montaje electromecánico del sector minería/construcción.</li>
	<li>Experiencia sólida en la disciplina de electricidad (QA/QC E&amp;I)</li>
	<li>Sólidos conocimientos en normas técnicas de Electricidad.</li>
	<li>Disponibilidad para laborar bajo régimen atípico.</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-INSPECTOR-DE-CALIDAD/636256719/,85,Ica,,,Cosapi
PROYECTISTA - ELECTRICIDAD,"<div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Objetivo del puesto</h2>
</div><div><p>Desarrollar y/o Interpretar la información técnica del proyecto y realizar los dibujos y metrados.</p>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Responsabilidades y funciones</h2>
</div><div><ul>
	<li>Desarrollar los trabajos de dibujo de manera correcta según los procedimientos</li>
	<li>Elaborar los planos y/o croquis solicitados por el Ingeniero responsable y/o jefe inmediato.</li>
	<li>Mantener organizado los archivos digitales y/o físicos de los planos realizados según los procedimientos del proyecto.</li>
	<li>Elaborar los metrados de manera correcta</li>
	<li>Realizar los metrados de la información recibida del proyecto, tales como el alcance y/o expediente técnico, avances, saldos por ejecutar y de cierre.</li>
	<li>Interpretar, a solicitud del ingeniero responsable, la información técnica del proyecto como planos, especificaciones técnicas, normas , códigos y reglamentos.</li>
</ul>
</div></div><div style=""padding:10.0px 0.0px;border:1.0px solid transparent""><div style=""font-size:16.0px;word-wrap:break-word""><h2 style=""font-size:1.0em;margin:0.0px"">Requisitos</h2>
</div><div><ul>
	<li>Profesional en carrera técnica de electricidad e instrumentación</li>
	<li>Conocimientos de la especialidad electricidad e instrumentación: avanzado</li>
	<li>Experiencia en proyectos de ingeniería/construcción: 6 años</li>
	<li>Experiencia mínima de 3 años en cargos afines y en proyectos de montaje electromecánico del sector minería/construcción.</li>
	<li>Experiencia sólida en la disciplina de electricidad (QA/QC E&amp;I)</li>
	<li>Sólida experiencia en trabajos as built</li>
</ul>
</div></div></div>",https://unete.cosapi.com.pe/job/COSAPI-%28P001%29-PROYECTISTA-ELECTRICIDAD/636241119/,85,Ica,,,Cosapi
